store_id,first_name,last_name,active,email,address,city,country
1,TAMARA,NGUYEN,1,TAMARA.NGUYEN@sakilacustomer.org,"356 Olomouc Manor",Anpolis,Brazil
1,MARION,OCAMPO,1,MARION.OCAMPO@sakilacustomer.org,"1464 Kursk Parkway",Weifang,China
1,ANNETTE,OLSON,1,ANNETTE.OLSON@sakilacustomer.org,"431 Xiangtan Avenue","Allappuzha (Alleppey)",India
1,DWAYNE,OLVERA,1,DWAYNE.OLVERA@sakilacustomer.org,"1447 Imus Place",Rajkot,India
1,CARMEN,OWENS,1,CARMEN.OWENS@sakilacustomer.org,"1378 Alvorada Avenue",Caracas,Venezuela
1,DAN,PAINE,1,DAN.PAINE@sakilacustomer.org,"808 Naala-Porto Parkway",Stockport,"United Kingdom"
1,FRANCES,PARKER,1,FRANCES.PARKER@sakilacustomer.org,"686 Garland Manor","Juazeiro do Norte",Brazil
1,WANDA,PATTERSON,1,WANDA.PATTERSON@sakilacustomer.org,"1740 Portoviejo Avenue",Sincelejo,Colombia
1,LYNN,PAYNE,1,LYNN.PAYNE@sakilacustomer.org,"710 San Felipe del Progreso Avenue",Lilongwe,Malawi
1,LANCE,PEMBERTON,1,LANCE.PEMBERTON@sakilacustomer.org,"454 Qinhuangdao Drive",Beni-Mellal,Morocco
1,ERIKA,PENA,1,ERIKA.PENA@sakilacustomer.org,"898 Jining Lane",Oulu,Finland
1,GERALDINE,PERKINS,1,GERALDINE.PERKINS@sakilacustomer.org,"97 Shimoga Avenue","Tel Aviv-Jaffa",Israel
1,NICOLE,PETERSON,1,NICOLE.PETERSON@sakilacustomer.org,"57 Arlington Manor",Shivapuri,India
1,JANET,PHILLIPS,1,JANET.PHILLIPS@sakilacustomer.org,"1718 Valencia Street",Antofagasta,Chile
1,MAX,PITT,1,MAX.PITT@sakilacustomer.org,"1917 Kumbakonam Parkway","Novi Sad",Yugoslavia
1,CARRIE,PORTER,1,CARRIE.PORTER@sakilacustomer.org,"1854 Tieli Street",Liaocheng,China
1,BILLY,POULIN,1,BILLY.POULIN@sakilacustomer.org,"1061 Ede Avenue",Cabuyao,Philippines
1,GLENN,PULLEN,1,GLENN.PULLEN@sakilacustomer.org,"992 Klerksdorp Loop",Amersfoort,Netherlands
1,STEPHEN,QUALLS,1,STEPHEN.QUALLS@sakilacustomer.org,"1838 Tabriz Lane",Dhaka,Bangladesh
1,TROY,QUIGLEY,1,TROY.QUIGLEY@sakilacustomer.org,"983 Santa F Way",Vancouver,Canada
1,VINCENT,RALSTON,1,VINCENT.RALSTON@sakilacustomer.org,"397 Sunnyvale Avenue",Allende,Mexico
1,EVA,RAMOS,1,EVA.RAMOS@sakilacustomer.org,"1666 Beni-Mellal Place",Clarksville,"United States"
1,ANDRE,RAPP,1,ANDRE.RAPP@sakilacustomer.org,"568 Dhule (Dhulia) Loop",Coquimbo,Chile
1,DALE,RATCLIFF,1,DALE.RATCLIFF@sakilacustomer.org,"1639 Saarbrcken Drive",Rustenburg,"South Africa"
1,AUDREY,RAY,1,AUDREY.RAY@sakilacustomer.org,"1010 Klerksdorp Way",Graz,Austria
1,JIM,REA,1,JIM.REA@sakilacustomer.org,"814 Simferopol Loop","El Fuerte",Mexico
1,DEBBIE,REYES,1,DEBBIE.REYES@sakilacustomer.org,"928 Jaffna Loop",Fukuyama,Japan
1,SHERRI,RHODES,1,SHERRI.RHODES@sakilacustomer.org,"922 Vila Velha Loop",Ahmadnagar,India
1,JAMIE,RICE,1,JAMIE.RICE@sakilacustomer.org,"879 Newcastle Way","Sterling Heights","United States"
1,ASHLEY,RICHARDSON,1,ASHLEY.RICHARDSON@sakilacustomer.org,"1214 Hanoi Way",Lincoln,"United States"
1,KEITH,RICO,1,KEITH.RICO@sakilacustomer.org,"482 Kowloon and New Kowloon Manor",Bratislava,Slovakia
1,JAY,ROBB,1,JAY.ROBB@sakilacustomer.org,"1947 Paarl Way",Surakarta,Indonesia
1,ERIC,ROBERT,1,ERIC.ROBERT@sakilacustomer.org,"430 Kumbakonam Drive","Santa F",Argentina
1,GREG,ROBINS,1,GREG.ROBINS@sakilacustomer.org,"1786 Salinas Place","Nam Dinh",Vietnam
1,LAURA,RODRIGUEZ,1,LAURA.RODRIGUEZ@sakilacustomer.org,"28 Charlotte Amalie Street",Sal,Morocco
1,VIOLET,RODRIQUEZ,1,VIOLET.RODRIQUEZ@sakilacustomer.org,"1912 Allende Manor","Kowloon and New Kowloon","Hong Kong"
1,TERESA,ROGERS,1,TERESA.ROGERS@sakilacustomer.org,"1964 Allappuzha (Alleppey) Street",Iwakuni,Japan
1,MARILYN,ROSS,1,MARILYN.ROSS@sakilacustomer.org,"1888 Kabul Drive",Ife,Nigeria
1,TERRANCE,ROUSH,0,TERRANCE.ROUSH@sakilacustomer.org,"42 Fontana Avenue",Szkesfehrvr,Hungary
1,VIVIAN,RUIZ,1,VIVIAN.RUIZ@sakilacustomer.org,"741 Ambattur Manor",s-Hertogenbosch,Netherlands
1,NATHAN,RUNYON,0,NATHAN.RUNYON@sakilacustomer.org,"264 Bhimavaram Manor","Charlotte Amalie","Virgin Islands, U.S."
1,TARA,RYAN,1,TARA.RYAN@sakilacustomer.org,"1688 Nador Lane",Gorontalo,Indonesia
1,GENE,SANBORN,1,GENE.SANBORN@sakilacustomer.org,"1416 San Juan Bautista Tuxtepec Avenue",Salala,Oman
1,JULIE,SANCHEZ,1,JULIE.SANCHEZ@sakilacustomer.org,"939 Probolinggo Loop","A Corua (La Corua)",Spain
1,DEAN,SAUER,1,DEAN.SAUER@sakilacustomer.org,"270 Tambaram Parkway",Johannesburg,"South Africa"
1,JONATHAN,SCARBOROUGH,1,JONATHAN.SCARBOROUGH@sakilacustomer.org,"1698 Southport Loop","Pachuca de Soto",Mexico
1,ROSEMARY,SCHMIDT,1,ROSEMARY.SCHMIDT@sakilacustomer.org,"1215 Pyongyang Parkway",Usak,Turkey
1,LEONARD,SCHOFIELD,1,LEONARD.SCHOFIELD@sakilacustomer.org,"88 Nagaon Manor",Tandil,Argentina
1,JIMMY,SCHRADER,1,JIMMY.SCHRADER@sakilacustomer.org,"616 Hagonoy Avenue",Atinsk,"Russian Federation"
1,KEVIN,SCHULER,1,KEVIN.SCHULER@sakilacustomer.org,"470 Boksburg Street",Birgunj,Nepal
1,EARL,SHANKS,1,EARL.SHANKS@sakilacustomer.org,"168 Cianjur Manor",Iwatsuki,Japan
1,CLARA,SHAW,1,CLARA.SHAW@sakilacustomer.org,"1027 Songkhla Manor",Molodetno,Belarus
1,SCOTT,SHELLEY,1,SCOTT.SHELLEY@sakilacustomer.org,"587 Benguela Manor",Aurora,"United States"
1,MICHAEL,SILVERMAN,1,MICHAEL.SILVERMAN@sakilacustomer.org,"1908 Gaziantep Place",Tiefa,China
1,ARTHUR,SIMPKINS,1,ARTHUR.SIMPKINS@sakilacustomer.org,"1157 Nyeri Loop",Maikop,"Russian Federation"
1,ELLEN,SIMPSON,1,ELLEN.SIMPSON@sakilacustomer.org,"1666 Qomsheh Drive",Po,Brazil
1,VANESSA,SIMS,1,VANESSA.SIMS@sakilacustomer.org,"1792 Valle de la Pascua Place",Siegen,Germany
1,WALLACE,SLONE,1,WALLACE.SLONE@sakilacustomer.org,"1342 Sharja Way",Sokoto,Nigeria
1,MARY,SMITH,1,MARY.SMITH@sakilacustomer.org,"1913 Hanoi Way",Sasebo,Japan
1,NINA,SOTO,1,NINA.SOTO@sakilacustomer.org,"1519 Ilorin Place","Palghat (Palakkad)",India
1,CATHY,SPENCER,1,CATHY.SPENCER@sakilacustomer.org,"1287 Xiangfan Boulevard",Kakamigahara,Japan
1,SERGIO,STANFIELD,1,SERGIO.STANFIELD@sakilacustomer.org,"1402 Zanzibar Boulevard",Celaya,Mexico
1,KIRK,STCLAIR,1,KIRK.STCLAIR@sakilacustomer.org,"1923 Stara Zagora Lane",Tsaotun,Taiwan
1,ALICE,STEWART,1,ALICE.STEWART@sakilacustomer.org,"1135 Izumisano Parkway",Fontana,"United States"
1,VERONICA,STONE,1,VERONICA.STONE@sakilacustomer.org,"369 Papeete Way",Greensboro,"United States"
1,DAWN,SULLIVAN,1,DAWN.SULLIVAN@sakilacustomer.org,"454 Nakhon Sawan Boulevard",Funafuti,Tuvalu
1,FELICIA,SUTTON,1,FELICIA.SUTTON@sakilacustomer.org,"226 Halifax Street",Korla,China
1,PERRY,SWAFFORD,1,PERRY.SWAFFORD@sakilacustomer.org,"773 Dallas Manor",Quilmes,Argentina
1,GLEN,TALBERT,1,GLEN.TALBERT@sakilacustomer.org,"1789 Saint-Denis Parkway",Acua,Mexico
1,TODD,TAN,1,TODD.TAN@sakilacustomer.org,"1793 Meixian Place",Kamjanets-Podilskyi,Ukraine
1,DOROTHY,TAYLOR,1,DOROTHY.TAYLOR@sakilacustomer.org,"1531 Sal Drive",Esfahan,Iran
1,NANCY,THOMAS,1,NANCY.THOMAS@sakilacustomer.org,"808 Bhopal Manor","Yamuna Nagar",India
1,DONNA,THOMPSON,1,DONNA.THOMPSON@sakilacustomer.org,"270 Toulon Boulevard",Elista,"Russian Federation"
1,MARSHALL,THORN,1,MARSHALL.THORN@sakilacustomer.org,"1584 Ljubertsy Lane",Southampton,"United Kingdom"
1,CLYDE,TOBIAS,1,CLYDE.TOBIAS@sakilacustomer.org,"1909 Dayton Avenue",Shaoguan,China
1,EDDIE,TOMLIN,1,EDDIE.TOMLIN@sakilacustomer.org,"1351 Aparecida de Goinia Parkway",Ozamis,Philippines
1,KELLY,TORRES,1,KELLY.TORRES@sakilacustomer.org,"1586 Guaruj Place",Xiangtan,China
1,MARJORIE,TUCKER,1,MARJORIE.TUCKER@sakilacustomer.org,"1050 Garden Grove Avenue",Jastrzebie-Zdrj,Poland
1,MARIE,TURNER,1,MARIE.TURNER@sakilacustomer.org,"1998 Halifax Drive",Lipetsk,"Russian Federation"
1,CHRISTY,VARGAS,1,CHRISTY.VARGAS@sakilacustomer.org,"1158 Mandi Bahauddin Parkway",Datong,China
1,BENJAMIN,VARNEY,1,BENJAMIN.VARNEY@sakilacustomer.org,"817 Laredo Avenue",Guadalajara,Mexico
1,TERRI,VASQUEZ,1,TERRI.VASQUEZ@sakilacustomer.org,"1304 s-Hertogenbosch Way",Blumenau,Brazil
1,CECIL,VINES,1,CECIL.VINES@sakilacustomer.org,"548 Uruapan Street",London,"United Kingdom"
1,ROBERTO,VU,1,ROBERTO.VU@sakilacustomer.org,"1297 Alvorada Parkway",Yinchuan,China
1,MARGIE,WADE,1,MARGIE.WADE@sakilacustomer.org,"1762 Paarl Parkway",Lengshuijiang,China
1,DEBORAH,WALKER,1,DEBORAH.WALKER@sakilacustomer.org,"934 San Felipe de Puerto Plata Street",Shikarpur,Pakistan
1,CONNIE,WALLACE,1,CONNIE.WALLACE@sakilacustomer.org,"1867 San Juan Bautista Tuxtepec Avenue",Ivanovo,"Russian Federation"
1,CASSANDRA,WALTERS,1,CASSANDRA.WALTERS@sakilacustomer.org,"920 Kumbakonam Loop",Salinas,"United States"
1,HAZEL,WARREN,1,HAZEL.WARREN@sakilacustomer.org,"1587 Sullana Lane",Hohhot,China
1,MIKE,WAY,1,MIKE.WAY@sakilacustomer.org,"990 Etawah Loop",Valparai,India
1,ETHEL,WEBB,1,ETHEL.WEBB@sakilacustomer.org,"569 Baicheng Lane",Boksburg,"South Africa"
1,MARLENE,WELCH,1,MARLENE.WELCH@sakilacustomer.org,"1148 Saarbrcken Parkway",Iwaki,Japan
1,SHEILA,WELLS,0,SHEILA.WELLS@sakilacustomer.org,"848 Tafuna Manor",Ktahya,Turkey
1,LUCY,WHEELER,1,LUCY.WHEELER@sakilacustomer.org,"624 Oshawa Boulevard",Balurghat,India
1,LINDA,WILLIAMS,1,LINDA.WILLIAMS@sakilacustomer.org,"692 Joliet Street",Athenai,Greece
1,GINA,WILLIAMSON,1,GINA.WILLIAMSON@sakilacustomer.org,"1001 Miyakonojo Lane",Taizz,Yemen
1,BERNICE,WILLIS,1,BERNICE.WILLIS@sakilacustomer.org,"29 Pyongyang Loop",Batman,Turkey
1,VIRGIL,WOFFORD,1,VIRGIL.WOFFORD@sakilacustomer.org,"760 Miyakonojo Drive","Jos Azueta",Mexico
1,LORI,WOOD,1,LORI.WOOD@sakilacustomer.org,"936 Salzburg Lane","Rae Bareli",India
1,FLORENCE,WOODS,1,FLORENCE.WOODS@sakilacustomer.org,"1532 Dzerzinsk Way",Merlo,Argentina
1,BRIAN,WYMAN,1,BRIAN.WYMAN@sakilacustomer.org,"1769 Iwaki Lane",Bydgoszcz,Poland
1,LUIS,YANEZ,1,LUIS.YANEZ@sakilacustomer.org,"1346 Mysore Drive",Brest,France
1,CYNTHIA,YOUNG,1,CYNTHIA.YOUNG@sakilacustomer.org,"1425 Shikarpur Manor","Munger (Monghyr)",India
2,KATHLEEN,ADAMS,1,KATHLEEN.ADAMS@sakilacustomer.org,"334 Munger (Monghyr) Lane",Arak,Iran
2,SHIRLEY,ALLEN,1,SHIRLEY.ALLEN@sakilacustomer.org,"217 Botshabelo Place",Davao,Philippines
2,CHARLENE,ALVAREZ,1,CHARLENE.ALVAREZ@sakilacustomer.org,"1842 Luzinia Boulevard",Zanzibar,Tanzania
2,LISA,ANDERSON,1,LISA.ANDERSON@sakilacustomer.org,"1542 Tarlac Parkway",Sagamihara,Japan
2,IDA,ANDREWS,1,IDA.ANDREWS@sakilacustomer.org,"1839 Szkesfehrvr Parkway",Luzinia,Brazil
2,OSCAR,AQUINO,1,OSCAR.AQUINO@sakilacustomer.org,"956 Nam Dinh Manor",Sirjan,Iran
2,DARRYL,ASHCRAFT,1,DARRYL.ASHCRAFT@sakilacustomer.org,"166 Jinchang Street",Ezeiza,Argentina
2,EVERETT,BANDA,1,EVERETT.BANDA@sakilacustomer.org,"1741 Hoshiarpur Boulevard",Bilbays,Egypt
2,JESSIE,BANKS,1,JESSIE.BANKS@sakilacustomer.org,"1229 Valencia Parkway","Stara Zagora",Bulgaria
2,CLAYTON,BARBEE,1,CLAYTON.BARBEE@sakilacustomer.org,"1407 Pachuca de Soto Place",Alvorada,Brazil
2,VICTOR,BARKLEY,1,VICTOR.BARKLEY@sakilacustomer.org,"401 Sucre Boulevard",Manchester,"United States"
2,CAROLE,BARNETT,1,CAROLE.BARNETT@sakilacustomer.org,"1980 Kamjanets-Podilskyi Street",Peoria,"United States"
2,TRACEY,BARRETT,1,TRACEY.BARRETT@sakilacustomer.org,"1006 Santa Brbara dOeste Manor",Owo,Nigeria
2,EDWARD,BAUGH,1,EDWARD.BAUGH@sakilacustomer.org,"1359 Zhoushan Parkway",Trshavn,"Faroe Islands"
2,ROBERT,BAUGHMAN,1,ROBERT.BAUGHMAN@sakilacustomer.org,"1883 Maikop Lane",Kaliningrad,"Russian Federation"
2,JANE,BENNETT,1,JANE.BENNETT@sakilacustomer.org,"1692 Ede Loop",Araatuba,Brazil
2,CHARLIE,BESS,1,CHARLIE.BESS@sakilacustomer.org,"362 Rajkot Lane",Baiyin,China
2,AGNES,BISHOP,1,AGNES.BISHOP@sakilacustomer.org,"866 Shivapuri Manor",Sambhal,India
2,BOBBY,BOUDREAU,1,BOBBY.BOUDREAU@sakilacustomer.org,"1368 Maracabo Boulevard","South Hill",Anguilla
2,ANA,BRADLEY,1,ANA.BRADLEY@sakilacustomer.org,"682 Garden Grove Place",Memphis,"United States"
2,TED,BREAUX,1,TED.BREAUX@sakilacustomer.org,"183 Haiphong Street",Baicheng,China
2,VICKIE,BREWER,1,VICKIE.BREWER@sakilacustomer.org,"1966 Tonghae Street",Halle/Saale,Germany
2,BEVERLY,BROOKS,1,BEVERLY.BROOKS@sakilacustomer.org,"1947 Poos de Caldas Boulevard",Chiayi,Taiwan
2,CHRIS,BROTHERS,1,CHRIS.BROTHERS@sakilacustomer.org,"331 Bydgoszcz Parkway",Gijn,Spain
2,GUY,BROWNLEE,1,GUY.BROWNLEE@sakilacustomer.org,"346 Cam Ranh Avenue",Zhoushan,China
2,PAULA,BRYANT,1,PAULA.BRYANT@sakilacustomer.org,"1697 Tanauan Lane",Pathankot,India
2,CLINTON,BUFORD,1,CLINTON.BUFORD@sakilacustomer.org,"43 Vilnius Manor",Aurora,"United States"
2,WESLEY,BULL,1,WESLEY.BULL@sakilacustomer.org,"1469 Plock Lane","Ourense (Orense)",Spain
2,LOIS,BUTLER,1,LOIS.BUTLER@sakilacustomer.org,"1370 Le Mans Avenue","Bandar Seri Begawan",Brunei
2,ALLEN,BUTTERFIELD,1,ALLEN.BUTTERFIELD@sakilacustomer.org,"791 Salinas Street",Hoshiarpur,India
2,DANIEL,CABRAL,1,DANIEL.CABRAL@sakilacustomer.org,"543 Bergamo Avenue",Ibirit,Brazil
2,CATHERINE,CAMPBELL,1,CATHERINE.CAMPBELL@sakilacustomer.org,"46 Pjatigorsk Lane",Moscow,"Russian Federation"
2,EILEEN,CARR,1,EILEEN.CARR@sakilacustomer.org,"1679 Antofagasta Street","Ciudad del Este",Paraguay
2,TONY,CARRANZA,1,TONY.CARRANZA@sakilacustomer.org,"454 Patiala Lane",Koriyama,Japan
2,AMANDA,CARTER,1,AMANDA.CARTER@sakilacustomer.org,"671 Graz Street",Nador,Morocco
2,ALFRED,CASILLAS,1,ALFRED.CASILLAS@sakilacustomer.org,"1727 Matamoros Place",Sawhaj,Egypt
2,JENNY,CASTRO,1,JENNY.CASTRO@sakilacustomer.org,"1405 Chisinau Place",Ponce,"Puerto Rico"
2,VERNON,CHAPA,1,VERNON.CHAPA@sakilacustomer.org,"698 Jelets Boulevard",Denizli,Turkey
2,TONYA,CHAPMAN,1,TONYA.CHAPMAN@sakilacustomer.org,"43 Dadu Avenue",Bhilwara,India
2,KRISTEN,CHAVEZ,1,KRISTEN.CHAVEZ@sakilacustomer.org,"345 Oshawa Boulevard",Hino,Japan
2,PEDRO,CHESTNUT,1,PEDRO.CHESTNUT@sakilacustomer.org,"421 Yaound Street",ostka,Ukraine
2,JOHNNIE,CHISHOLM,1,JOHNNIE.CHISHOLM@sakilacustomer.org,"1501 Pangkal Pinang Avenue",Plock,Poland
2,RAMON,CHOATE,1,RAMON.CHOATE@sakilacustomer.org,"1954 Kowloon and New Kowloon Way",Robamba,Ecuador
2,FERNANDO,CHURCHILL,1,FERNANDO.CHURCHILL@sakilacustomer.org,"193 Bhusawal Place",Tonghae,"South Korea"
2,AUSTIN,CINTRON,1,AUSTIN.CINTRON@sakilacustomer.org,"1325 Fukuyama Street",Tieli,China
2,ADRIAN,CLARY,1,ADRIAN.CLARY@sakilacustomer.org,"1986 Sivas Place",Udine,Italy
2,JUDITH,COX,0,JUDITH.COX@sakilacustomer.org,"1966 Amroha Avenue",Daxian,China
2,GARY,COY,1,GARY.COY@sakilacustomer.org,"867 Benin City Avenue",Yuzhou,China
2,ESTHER,CRAWFORD,1,ESTHER.CRAWFORD@sakilacustomer.org,"898 Belm Manor",Botshabelo,"South Africa"
2,IVAN,CROMWELL,1,IVAN.CROMWELL@sakilacustomer.org,"1351 Sousse Lane",Monclova,Mexico
2,THEODORE,CULP,0,THEODORE.CULP@sakilacustomer.org,"1704 Tambaram Manor",Uluberia,India
2,STACY,CUNNINGHAM,1,STACY.CUNNINGHAM@sakilacustomer.org,"1410 Benin City Parkway",Pereira,Colombia
2,DANIELLE,DANIELS,1,DANIELLE.DANIELS@sakilacustomer.org,"781 Shimonoseki Drive",Hidalgo,Mexico
2,PATSY,DAVIDSON,1,PATSY.DAVIDSON@sakilacustomer.org,"816 Cayenne Parkway",Portoviejo,Ecuador
2,JENNIFER,DAVIS,1,JENNIFER.DAVIS@sakilacustomer.org,"1795 Santiago de Compostela Way",Laredo,"United States"
2,ALVIN,DELOACH,1,ALVIN.DELOACH@sakilacustomer.org,"1447 Chatsworth Place",Cuauhtmoc,Mexico
2,RON,DELUCA,1,RON.DELUCA@sakilacustomer.org,"1949 Sanya Street",Isesaki,Japan
2,EMILY,DIAZ,1,EMILY.DIAZ@sakilacustomer.org,"588 Vila Velha Manor",Kimchon,"South Korea"
2,MARSHA,DOUGLAS,1,MARSHA.DOUGLAS@sakilacustomer.org,"771 Yaound Manor",Beira,Mozambique
2,SEAN,DOUGLASS,1,SEAN.DOUGLASS@sakilacustomer.org,"614 Pak Kret Street","Addis Abeba",Ethiopia
2,SAMANTHA,DUNCAN,1,SAMANTHA.DUNCAN@sakilacustomer.org,"146 Johannesburg Way",Matamoros,Mexico
2,ERIN,DUNN,1,ERIN.DUNN@sakilacustomer.org,"1623 Baha Blanca Manor",Ljubertsy,"Russian Federation"
2,JEFF,EAST,1,JEFF.EAST@sakilacustomer.org,"437 Chungho Drive","San Felipe de Puerto Plata","Dominican Republic"
2,BEN,EASTER,0,BEN.EASTER@sakilacustomer.org,"886 Tonghae Place",Kamyin,"Russian Federation"
2,JOYCE,EDWARDS,1,JOYCE.EDWARDS@sakilacustomer.org,"725 Isesaki Place",Jedda,"Saudi Arabia"
2,KATIE,ELLIOTT,1,KATIE.ELLIOTT@sakilacustomer.org,"447 Surakarta Loop",Kisumu,Kenya
2,GRACE,ELLIS,1,GRACE.ELLIS@sakilacustomer.org,"442 Rae Bareli Place",Duisburg,Germany
2,ALEXANDER,FENNELL,1,ALEXANDER.FENNELL@sakilacustomer.org,"231 Kaliningrad Place",Bergamo,Italy
2,CINDY,FISHER,1,CINDY.FISHER@sakilacustomer.org,"1079 Tel Aviv-Jaffa Boulevard",Cuman,Venezuela
2,MAE,FLETCHER,1,MAE.FLETCHER@sakilacustomer.org,"44 Najafabad Way","Donostia-San Sebastin",Spain
2,JO,FOWLER,1,JO.FOWLER@sakilacustomer.org,"786 Stara Zagora Way",Oyo,Nigeria
2,HOLLY,FOX,1,HOLLY.FOX@sakilacustomer.org,"435 0 Way",Haldia,India
2,JOEL,FRANCISCO,1,JOEL.FRANCISCO@sakilacustomer.org,"287 Cuautla Boulevard",Sucre,Bolivia
2,BETH,FRANKLIN,1,BETH.FRANKLIN@sakilacustomer.org,"1149 A Corua (La Corua) Boulevard",Haiphong,Vietnam
2,SHANNON,FREEMAN,1,SHANNON.FREEMAN@sakilacustomer.org,"117 Boa Vista Way","Varanasi (Benares)",India
2,GERALD,FULTZ,1,GERALD.FULTZ@sakilacustomer.org,"45 Aparecida de Goinia Place",Satna,India
2,JAMES,GANNON,1,JAMES.GANNON@sakilacustomer.org,"1635 Kuwana Boulevard",Hiroshima,Japan
2,CAROL,GARCIA,1,CAROL.GARCIA@sakilacustomer.org,"320 Brest Avenue",Kaduna,Nigeria
2,DAVE,GARDINER,1,DAVE.GARDINER@sakilacustomer.org,"1052 Pathankot Avenue",Leshan,China
2,JOANN,GARDNER,1,JOANN.GARDNER@sakilacustomer.org,"842 Salzburg Lane",Tarsus,Turkey
2,PEARL,GARZA,1,PEARL.GARZA@sakilacustomer.org,"60 Poos de Caldas Street",Jodhpur,India
2,BILL,GAVIN,1,BILL.GAVIN@sakilacustomer.org,"1485 Bratislava Place",Rockford,"United States"
2,JOY,GEORGE,1,JOY.GEORGE@sakilacustomer.org,"1256 Bislig Boulevard",Botosani,Romania
2,DUSTIN,GILLETTE,1,DUSTIN.GILLETTE@sakilacustomer.org,"1854 Okara Boulevard",Emmen,Netherlands
2,JOE,GILLILAND,1,JOE.GILLILAND@sakilacustomer.org,"953 Hodeida Street",Imus,Philippines
2,KENNETH,GOODEN,0,KENNETH.GOODEN@sakilacustomer.org,"1542 Lubumbashi Boulevard","Bat Yam",Israel
2,MICHELE,GRANT,1,MICHELE.GRANT@sakilacustomer.org,"798 Cianjur Avenue",Yuncheng,China
2,JUDY,GRAY,1,JUDY.GRAY@sakilacustomer.org,"1031 Daugavpils Parkway",Bchar,Algeria
2,VIRGINIA,GREEN,1,VIRGINIA.GREEN@sakilacustomer.org,"391 Callao Drive",Toulouse,France
2,ALEX,GRESHAM,1,ALEX.GRESHAM@sakilacustomer.org,"251 Florencia Drive",Uruapan,Mexico
2,TERRY,GRISSOM,1,TERRY.GRISSOM@sakilacustomer.org,"619 Hunuco Avenue",Matsue,Japan
2,ARMANDO,GRUBER,1,ARMANDO.GRUBER@sakilacustomer.org,"869 Shikarpur Way",Southport,"United Kingdom"
2,ERIK,GUILLEN,1,ERIK.GUILLEN@sakilacustomer.org,"635 Brest Manor",Bhimavaram,India
2,CARLA,GUTIERREZ,1,CARLA.GUTIERREZ@sakilacustomer.org,"642 Nador Drive",Bhusawal,India
2,RAMONA,HALE,1,RAMONA.HALE@sakilacustomer.org,"951 Stara Zagora Manor",Patiala,India
2,JESSICA,HALL,1,JESSICA.HALL@sakilacustomer.org,"18 Duisburg Boulevard","Citt del Vaticano","Holy See (Vatican City State)"
2,SETH,HANNON,1,SETH.HANNON@sakilacustomer.org,"1759 Niznekamsk Avenue",al-Manama,Bahrain
2,DELORES,HANSEN,1,DELORES.HANSEN@sakilacustomer.org,"810 Palghat (Palakkad) Boulevard",Jaroslavl,"Russian Federation"
2,VIOLA,HANSON,1,VIOLA.HANSON@sakilacustomer.org,"582 Papeete Loop",Lapu-Lapu,Philippines
2,BRYAN,HARDISON,1,BRYAN.HARDISON@sakilacustomer.org,"530 Lausanne Lane",Dallas,"United States"
2,ARNOLD,HAVENS,1,ARNOLD.HAVENS@sakilacustomer.org,"1176 Southend-on-Sea Manor","Santa Rosa",Philippines
2,ALBERTO,HENNING,1,ALBERTO.HENNING@sakilacustomer.org,"502 Mandi Bahauddin Parkway",Barcelona,Venezuela
2,ANGELA,HERNANDEZ,1,ANGELA.HERNANDEZ@sakilacustomer.org,"786 Aurora Avenue",Shimonoseki,Japan
2,NORA,HERRERA,1,NORA.HERRERA@sakilacustomer.org,"1587 Loja Manor",Salzburg,Austria
2,MONICA,HICKS,1,MONICA.HICKS@sakilacustomer.org,"1752 So Leopoldo Parkway",Mukateve,Ukraine
2,MARCUS,HIDALGO,1,MARCUS.HIDALGO@sakilacustomer.org,"1289 Belm Boulevard",Tartu,Estonia
2,ANNA,HILL,1,ANNA.HILL@sakilacustomer.org,"127 Purnea (Purnia) Manor",Alessandria,Italy
2,MATTIE,HOFFMAN,1,MATTIE.HOFFMAN@sakilacustomer.org,"1497 Yuzhou Drive",London,"United Kingdom"
2,MABEL,HOLLAND,1,MABEL.HOLLAND@sakilacustomer.org,"51 Laredo Avenue",Monywa,Myanmar
2,BILLIE,HORTON,1,BILLIE.HORTON@sakilacustomer.org,"457 Tongliao Loop",Inegl,Turkey
2,ROSE,HOWARD,1,ROSE.HOWARD@sakilacustomer.org,"698 Otsu Street",Cayenne,"French Guiana"
2,WILLIE,HOWELL,1,WILLIE.HOWELL@sakilacustomer.org,"1244 Allappuzha (Alleppey) Place","Vicente Lpez",Argentina
2,MILTON,HOWLAND,1,MILTON.HOWLAND@sakilacustomer.org,"758 Korolev Parkway",Vijayawada,India
2,LAUREN,HUDSON,1,LAUREN.HUDSON@sakilacustomer.org,"1740 Le Mans Loop","Le Mans",France
2,BONNIE,HUGHES,1,BONNIE.HUGHES@sakilacustomer.org,"1942 Ciparay Parkway",Cheju,"South Korea"
2,JEREMY,HURTADO,1,JEREMY.HURTADO@sakilacustomer.org,"1133 Rizhao Avenue","Vitria de Santo Anto",Brazil
2,CURTIS,IRBY,1,CURTIS.IRBY@sakilacustomer.org,"432 Garden Grove Street","Richmond Hill",Canada
2,FREDERICK,ISBELL,1,FREDERICK.ISBELL@sakilacustomer.org,"1404 Taguig Drive",Tsuyama,Japan
2,KAREN,JACKSON,1,KAREN.JACKSON@sakilacustomer.org,"270 Amroha Parkway",Osmaniye,Turkey
2,LENA,JENSEN,1,LENA.JENSEN@sakilacustomer.org,"1027 Banjul Place",Halisahar,India
2,OLGA,JIMENEZ,1,OLGA.JIMENEZ@sakilacustomer.org,"556 Baybay Manor",Ogbomosho,Nigeria
